"","Year","Round","State","Representatives","Standing"
"2458",2019,49,"Delaware",1,5
"2459",2019,49,"Florida",6,39
"2460",2019,49,"Georgia",3,35
"2461",2019,49,"Hawaii",1,10
"2462",2019,49,"Idaho",1,11
"2463",2019,49,"Illinois",3,46
"2464",2019,49,"Indiana",2,27
"2465",2019,49,"Iowa",1,19
"2466",2019,49,"Kansas",1,15
"2467",2019,49,"Kentucky",1,37
"2468",2019,49,"Louisiana",1,38
"2469",2019,49,"Maine",1,8
"2470",2019,49,"Maryland",2,24
"2471",2019,49,"Massachusetts",2,30
"2472",2019,49,"Michigan",3,31
"2473",2019,49,"Minnesota",2,21
"2474",2019,49,"Mississippi",1,16
"2475",2019,49,"Missouri",2,25
"2476",2019,49,"Montana",1,7
"2477",2019,49,"Nebraska",1,13
"2478",2019,49,"Nevada",1,18
"2479",2019,49,"New Hampshire",1,9
"2480",2019,49,"New Jersey",2,44
"2481",2019,49,"New Mexico",1,14
"2482",2019,49,"New York",5,43
"2483",2019,49,"North Carolina",3,34
"2484",2019,49,"North Dakota",1,3
"2485",2019,49,"Ohio",3,40
"2486",2019,49,"Oklahoma",1,29
"2487",2019,49,"Oregon",1,33
"2488",2019,49,"Pennsylvania",3,47
"2489",2019,49,"Rhode Island",1,6
"2490",2019,49,"South Carolina",1,45
"2491",2019,49,"South Dakota",1,4
"2492",2019,49,"Tennessee",2,28
"2493",2019,49,"Texas",8,49
"2494",2019,49,"Utah",1,20
"2495",2019,49,"Vermont",1,1
"2496",2019,49,"Virginia",2,42
"2497",2019,49,"Washington",2,36
"2498",2019,49,"West Virginia",1,12
"2499",2019,49,"Wisconsin",2,23
"2500",2019,49,"Wyoming",1,0
"2501",2019,50,"Alabama",1,42
"2502",2019,50,"Alaska",1,2
"2503",2019,50,"Arizona",2,32
"2504",2019,50,"Arkansas",1,17
"2505",2019,50,"California",11,49
"2506",2019,50,"Colorado",2,22
"2507",2019,50,"Connecticut",1,26
"2508",2019,50,"Delaware",1,5
"2509",2019,50,"Florida",6,39
"2510",2019,50,"Georgia",3,35
"2511",2019,50,"Hawaii",1,10
"2512",2019,50,"Idaho",1,11
"2513",2019,50,"Illinois",3,47
"2514",2019,50,"Indiana",2,27
"2515",2019,50,"Iowa",1,19
"2516",2019,50,"Kansas",1,15
"2517",2019,50,"Kentucky",1,37
"2518",2019,50,"Louisiana",1,38
"2519",2019,50,"Maine",1,8
"2520",2019,50,"Maryland",2,24
"2521",2019,50,"Massachusetts",2,30
"2522",2019,50,"Michigan",3,31
"2523",2019,50,"Minnesota",2,21
"2524",2019,50,"Mississippi",1,16
"2525",2019,50,"Missouri",2,25
"2526",2019,50,"Montana",1,7
"2527",2019,50,"Nebraska",1,13
"2528",2019,50,"Nevada",1,18
"2529",2019,50,"New Hampshire",1,9
"2530",2019,50,"New Jersey",2,45
"2531",2019,50,"New Mexico",1,14
"2532",2019,50,"New York",5,44
"2533",2019,50,"North Carolina",3,34
"2534",2019,50,"North Dakota",1,3
"2535",2019,50,"Ohio",3,40
"2536",2019,50,"Oklahoma",1,29
"2537",2019,50,"Oregon",1,33
"2538",2019,50,"Pennsylvania",3,48
"2539",2019,50,"Rhode Island",1,6
"2540",2019,50,"South Carolina",1,46
"2541",2019,50,"South Dakota",1,4
"2542",2019,50,"Tennessee",2,28
"2543",2019,50,"Texas",8,41
"2544",2019,50,"Utah",1,20
"2545",2019,50,"Vermont",1,1
"2546",2019,50,"Virginia",2,43
"2547",2019,50,"Washington",2,36
"2548",2019,50,"West Virginia",1,12
"2549",2019,50,"Wisconsin",2,23
"2550",2019,50,"Wyoming",1,0
"2551",2019,51,"Alabama",1,43
"2552",2019,51,"Alaska",1,2
"2553",2019,51,"Arizona",2,32
"2554",2019,51,"Arkansas",1,17
"2555",2019,51,"California",11,42
"2556",2019,51,"Colorado",2,22
"2557",2019,51,"Connecticut",1,26
"2558",2019,51,"Delaware",1,5
"2559",2019,51,"Florida",6,39
"2560",2019,51,"Georgia",3,35
"2561",2019,51,"Hawaii",1,10
"2562",2019,51,"Idaho",1,11
"2563",2019,51,"Illinois",3,48
"2564",2019,51,"Indiana",2,27
"2565",2019,51,"Iowa",1,19
"2566",2019,51,"Kansas",1,15
"2567",2019,51,"Kentucky",1,37
"2568",2019,51,"Louisiana",1,38
"2569",2019,51,"Maine",1,8
"2570",2019,51,"Maryland",2,24
"2571",2019,51,"Massachusetts",2,30
"2572",2019,51,"Michigan",3,31
"2573",2019,51,"Minnesota",2,21
"2574",2019,51,"Mississippi",1,16
"2575",2019,51,"Missouri",2,25
"2576",2019,51,"Montana",1,7
"2577",2019,51,"Nebraska",1,13
"2578",2019,51,"Nevada",1,18
"2579",2019,51,"New Hampshire",1,9
"2580",2019,51,"New Jersey",2,46
"2581",2019,51,"New Mexico",1,14
"2582",2019,51,"New York",5,45
"2583",2019,51,"North Carolina",3,34
"2584",2019,51,"North Dakota",1,3
"2585",2019,51,"Ohio",3,40
"2586",2019,51,"Oklahoma",1,29
"2587",2019,51,"Oregon",1,33
"2588",2019,51,"Pennsylvania",4,49
"2589",2019,51,"Rhode Island",1,6
"2590",2019,51,"South Carolina",1,47
"2591",2019,51,"South Dakota",1,4
"2592",2019,51,"Tennessee",2,28
"2593",2019,51,"Texas",8,41
"2594",2019,51,"Utah",1,20
"2595",2019,51,"Vermont",1,1
"2596",2019,51,"Virginia",2,44
"2597",2019,51,"Washington",2,36
"2598",2019,51,"West Virginia",1,12
"2599",2019,51,"Wisconsin",2,23
"2600",2019,51,"Wyoming",1,0
"2601",2019,52,"Alabama",1,44
"2602",2019,52,"Alaska",1,2
"2603",2019,52,"Arizona",2,33
"2604",2019,52,"Arkansas",1,17
"2605",2019,52,"California",11,43
"2606",2019,52,"Colorado",2,22
"2607",2019,52,"Connecticut",1,26
"2608",2019,52,"Delaware",1,5
"2609",2019,52,"Florida",6,40
"2610",2019,52,"Georgia",3,36
"2611",2019,52,"Hawaii",1,10
"2612",2019,52,"Idaho",1,11
"2613",2019,52,"Illinois",4,49
"2614",2019,52,"Indiana",2,27
"2615",2019,52,"Iowa",1,19
"2616",2019,52,"Kansas",1,15
"2617",2019,52,"Kentucky",1,38
"2618",2019,52,"Louisiana",1,39
"2619",2019,52,"Maine",1,8
"2620",2019,52,"Maryland",2,24
"2621",2019,52,"Massachusetts",2,30
"2622",2019,52,"Michigan",3,32
"2623",2019,52,"Minnesota",2,21
"2624",2019,52,"Mississippi",1,16
"2625",2019,52,"Missouri",2,25
"2626",2019,52,"Montana",1,7
"2627",2019,52,"Nebraska",1,13
"2628",2019,52,"Nevada",1,18
"2629",2019,52,"New Hampshire",1,9
"2630",2019,52,"New Jersey",2,47
"2631",2019,52,"New Mexico",1,14
"2632",2019,52,"New York",5,46
"2633",2019,52,"North Carolina",3,35
"2634",2019,52,"North Dakota",1,3
"2635",2019,52,"Ohio",3,41
"2636",2019,52,"Oklahoma",1,29
"2637",2019,52,"Oregon",1,34
"2638",2019,52,"Pennsylvania",4,31
"2639",2019,52,"Rhode Island",1,6
"2640",2019,52,"South Carolina",1,48
"2641",2019,52,"South Dakota",1,4
"2642",2019,52,"Tennessee",2,28
"2643",2019,52,"Texas",8,42
"2644",2019,52,"Utah",1,20
"2645",2019,52,"Vermont",1,1
"2646",2019,52,"Virginia",2,45
"2647",2019,52,"Washington",2,37
"2648",2019,52,"West Virginia",1,12
"2649",2019,52,"Wisconsin",2,23
"2650",2019,52,"Wyoming",1,0
"2651",2019,53,"Alabama",1,45
"2652",2019,53,"Alaska",1,2
"2653",2019,53,"Arizona",2,34
"2654",2019,53,"Arkansas",1,17
"2655",2019,53,"California",11,44
"2656",2019,53,"Colorado",2,22
"2657",2019,53,"Connecticut",1,26
"2658",2019,53,"Delaware",1,5
"2659",2019,53,"Florida",6,41
"2660",2019,53,"Georgia",3,37
"2661",2019,53,"Hawaii",1,10
"2662",2019,53,"Idaho",1,11
"2663",2019,53,"Illinois",4,31
"2664",2019,53,"Indiana",2,27
"2665",2019,53,"Iowa",1,19
"2666",2019,53,"Kansas",1,15
"2667",2019,53,"Kentucky",1,39
"2668",2019,53,"Louisiana",1,40
"2669",2019,53,"Maine",1,8
"2670",2019,53,"Maryland",2,24
"2671",2019,53,"Massachusetts",2,30
"2672",2019,53,"Michigan",3,33
"2673",2019,53,"Minnesota",2,21
"2674",2019,53,"Mississippi",1,16
"2675",2019,53,"Missouri",2,25
"2676",2019,53,"Montana",1,7
"2677",2019,53,"Nebraska",1,13
"2678",2019,53,"Nevada",1,18
"2679",2019,53,"New Hampshire",1,9
"2680",2019,53,"New Jersey",2,48
"2681",2019,53,"New Mexico",1,14
"2682",2019,53,"New York",5,47
"2683",2019,53,"North Carolina",3,36
"2684",2019,53,"North Dakota",1,3
"2685",2019,53,"Ohio",3,42
"2686",2019,53,"Oklahoma",1,29
"2687",2019,53,"Oregon",1,35
"2688",2019,53,"Pennsylvania",4,32
"2689",2019,53,"Rhode Island",1,6
"2690",2019,53,"South Carolina",2,49
"2691",2019,53,"South Dakota",1,4
"2692",2019,53,"Tennessee",2,28
"2693",2019,53,"Texas",8,43
"2694",2019,53,"Utah",1,20
"2695",2019,53,"Vermont",1,1
"2696",2019,53,"Virginia",2,46
"2697",2019,53,"Washington",2,38
"2698",2019,53,"West Virginia",1,12
"2699",2019,53,"Wisconsin",2,23
"2700",2019,53,"Wyoming",1,0
"2701",2019,54,"Alabama",1,46
"2702",2019,54,"Alaska",1,2
"2703",2019,54,"Arizona",2,35
"2704",2019,54,"Arkansas",1,18
"2705",2019,54,"California",11,45
"2706",2019,54,"Colorado",2,23
"2707",2019,54,"Connecticut",1,27
"2708",2019,54,"Delaware",1,5
"2709",2019,54,"Florida",6,42
"2710",2019,54,"Georgia",3,38
"2711",2019,54,"Hawaii",1,10
"2712",2019,54,"Idaho",1,11
"2713",2019,54,"Illinois",4,32
"2714",2019,54,"Indiana",2,28
"2715",2019,54,"Iowa",1,20
"2716",2019,54,"Kansas",1,15
"2717",2019,54,"Kentucky",1,40
"2718",2019,54,"Louisiana",1,41
"2719",2019,54,"Maine",1,8
"2720",2019,54,"Maryland",2,25
"2721",2019,54,"Massachusetts",2,31
"2722",2019,54,"Michigan",3,34
"2723",2019,54,"Minnesota",2,22
"2724",2019,54,"Mississippi",1,17
"2725",2019,54,"Missouri",2,26
"2726",2019,54,"Montana",1,7
"2727",2019,54,"Nebraska",1,13
"2728",2019,54,"Nevada",1,19
"2729",2019,54,"New Hampshire",1,9
"2730",2019,54,"New Jersey",3,49
"2731",2019,54,"New Mexico",1,14
"2732",2019,54,"New York",5,48
"2733",2019,54,"North Carolina",3,37
"2734",2019,54,"North Dakota",1,3
"2735",2019,54,"Ohio",3,43
"2736",2019,54,"Oklahoma",1,30
"2737",2019,54,"Oregon",1,36
"2738",2019,54,"Pennsylvania",4,33
"2739",2019,54,"Rhode Island",1,6
"2740",2019,54,"South Carolina",2,16
"2741",2019,54,"South Dakota",1,4
"2742",2019,54,"Tennessee",2,29
"2743",2019,54,"Texas",8,44
"2744",2019,54,"Utah",1,21
"2745",2019,54,"Vermont",1,1
"2746",2019,54,"Virginia",2,47
"2747",2019,54,"Washington",2,39
"2748",2019,54,"West Virginia",1,12
"2749",2019,54,"Wisconsin",2,24
"2750",2019,54,"Wyoming",1,0
"2751",2019,55,"Alabama",1,47
"2752",2019,55,"Alaska",1,2
"2753",2019,55,"Arizona",2,36
"2754",2019,55,"Arkansas",1,18
"2755",2019,55,"California",11,46
"2756",2019,55,"Colorado",2,23
"2757",2019,55,"Connecticut",1,27
"2758",2019,55,"Delaware",1,5
"2759",2019,55,"Florida",6,43
"2760",2019,55,"Georgia",3,39
"2761",2019,55,"Hawaii",1,10
"2762",2019,55,"Idaho",1,11
"2763",2019,55,"Illinois",4,33
"2764",2019,55,"Indiana",2,29
"2765",2019,55,"Iowa",1,20
"2766",2019,55,"Kansas",1,15
"2767",2019,55,"Kentucky",1,41
"2768",2019,55,"Louisiana",1,42
"2769",2019,55,"Maine",1,8
"2770",2019,55,"Maryland",2,25
"2771",2019,55,"Massachusetts",2,32
"2772",2019,55,"Michigan",3,35
"2773",2019,55,"Minnesota",2,22
"2774",2019,55,"Mississippi",1,17
"2775",2019,55,"Missouri",2,26
"2776",2019,55,"Montana",1,7
"2777",2019,55,"Nebraska",1,13
"2778",2019,55,"Nevada",1,19
"2779",2019,55,"New Hampshire",1,9
"2780",2019,55,"New Jersey",3,28
"2781",2019,55,"New Mexico",1,14
"2782",2019,55,"New York",6,49
"2783",2019,55,"North Carolina",3,38
"2784",2019,55,"North Dakota",1,3
"2785",2019,55,"Ohio",3,44
"2786",2019,55,"Oklahoma",1,31
"2787",2019,55,"Oregon",1,37
"2788",2019,55,"Pennsylvania",4,34
"2789",2019,55,"Rhode Island",1,6
"2790",2019,55,"South Carolina",2,16
"2791",2019,55,"South Dakota",1,4
"2792",2019,55,"Tennessee",2,30
"2793",2019,55,"Texas",8,45
"2794",2019,55,"Utah",1,21
"2795",2019,55,"Vermont",1,1
"2796",2019,55,"Virginia",2,48
"2797",2019,55,"Washington",2,40
"2798",2019,55,"West Virginia",1,12
"2799",2019,55,"Wisconsin",2,24
"2800",2019,55,"Wyoming",1,0
"2801",2019,56,"Alabama",1,48
"2802",2019,56,"Alaska",1,2
"2803",2019,56,"Arizona",2,36
"2804",2019,56,"Arkansas",1,18
"2805",2019,56,"California",11,47
"2806",2019,56,"Colorado",2,23
"2807",2019,56,"Connecticut",1,27
"2808",2019,56,"Delaware",1,5
"2809",2019,56,"Florida",6,44
"2810",2019,56,"Georgia",3,40
"2811",2019,56,"Hawaii",1,10
"2812",2019,56,"Idaho",1,11
"2813",2019,56,"Illinois",4,33
"2814",2019,56,"Indiana",2,29
"2815",2019,56,"Iowa",1,20
"2816",2019,56,"Kansas",1,15
"2817",2019,56,"Kentucky",1,42
"2818",2019,56,"Louisiana",1,43
"2819",2019,56,"Maine",1,8
"2820",2019,56,"Maryland",2,25
"2821",2019,56,"Massachusetts",2,32
"2822",2019,56,"Michigan",3,35
"2823",2019,56,"Minnesota",2,22
"2824",2019,56,"Mississippi",1,17
"2825",2019,56,"Missouri",2,26
"2826",2019,56,"Montana",1,7
"2827",2019,56,"Nebraska",1,13
"2828",2019,56,"Nevada",1,19
"2829",2019,56,"New Hampshire",1,9
"2830",2019,56,"New Jersey",3,28
"2831",2019,56,"New Mexico",1,14
"2832",2019,56,"New York",6,38
"2833",2019,56,"North Carolina",3,39
"2834",2019,56,"North Dakota",1,3
"2835",2019,56,"Ohio",3,45
"2836",2019,56,"Oklahoma",1,31
"2837",2019,56,"Oregon",1,37
"2838",2019,56,"Pennsylvania",4,34
"2839",2019,56,"Rhode Island",1,6
"2840",2019,56,"South Carolina",2,16
"2841",2019,56,"South Dakota",1,4
"2842",2019,56,"Tennessee",2,30
"2843",2019,56,"Texas",8,46
"2844",2019,56,"Utah",1,21
"2845",2019,56,"Vermont",1,1
"2846",2019,56,"Virginia",3,49
"2847",2019,56,"Washington",2,41
"2848",2019,56,"West Virginia",1,12
"2849",2019,56,"Wisconsin",2,24
"2850",2019,56,"Wyoming",1,0
"2851",2019,57,"Alabama",2,49
"2852",2019,57,"Alaska",1,2
"2853",2019,57,"Arizona",2,37
"2854",2019,57,"Arkansas",1,18
"2855",2019,57,"California",11,48
"2856",2019,57,"Colorado",2,23
"2857",2019,57,"Connecticut",1,28
"2858",2019,57,"Delaware",1,5
"2859",2019,57,"Florida",6,45
"2860",2019,57,"Georgia",3,41
"2861",2019,57,"Hawaii",1,10
"2862",2019,57,"Idaho",1,11
"2863",2019,57,"Illinois",4,34
"2864",2019,57,"Indiana",2,30
"2865",2019,57,"Iowa",1,20
"2866",2019,57,"Kansas",1,15
"2867",2019,57,"Kentucky",1,43
"2868",2019,57,"Louisiana",1,44
"2869",2019,57,"Maine",1,8
"2870",2019,57,"Maryland",2,26
"2871",2019,57,"Massachusetts",2,33
"2872",2019,57,"Michigan",3,36
"2873",2019,57,"Minnesota",2,22
"2874",2019,57,"Mississippi",1,17
"2875",2019,57,"Missouri",2,27
"2876",2019,57,"Montana",1,7
"2877",2019,57,"Nebraska",1,13
"2878",2019,57,"Nevada",1,19
"2879",2019,57,"New Hampshire",1,9
"2880",2019,57,"New Jersey",3,29
"2881",2019,57,"New Mexico",1,14
"2882",2019,57,"New York",6,39
"2883",2019,57,"North Carolina",3,40
"2884",2019,57,"North Dakota",1,3
"2885",2019,57,"Ohio",3,46
"2886",2019,57,"Oklahoma",1,32
"2887",2019,57,"Oregon",1,38
"2888",2019,57,"Pennsylvania",4,35
"2889",2019,57,"Rhode Island",1,6
"2890",2019,57,"South Carolina",2,16
"2891",2019,57,"South Dakota",1,4
"2892",2019,57,"Tennessee",2,31
"2893",2019,57,"Texas",8,47
"2894",2019,57,"Utah",1,21
"2895",2019,57,"Vermont",1,1
"2896",2019,57,"Virginia",3,25
"2897",2019,57,"Washington",2,42
"2898",2019,57,"West Virginia",1,12
"2899",2019,57,"Wisconsin",2,24
"2900",2019,57,"Wyoming",1,0
"2901",2019,58,"Alabama",2,15
"2902",2019,58,"Alaska",1,2
"2903",2019,58,"Arizona",2,38
"2904",2019,58,"Arkansas",1,19
"2905",2019,58,"California",12,49
"2906",2019,58,"Colorado",2,24
"2907",2019,58,"Connecticut",1,29
"2908",2019,58,"Delaware",1,5
"2909",2019,58,"Florida",6,46
"2910",2019,58,"Georgia",3,42
"2911",2019,58,"Hawaii",1,10
"2912",2019,58,"Idaho",1,11
"2913",2019,58,"Illinois",4,35
"2914",2019,58,"Indiana",2,31
"2915",2019,58,"Iowa",1,21
"2916",2019,58,"Kansas",1,16
"2917",2019,58,"Kentucky",1,44
"2918",2019,58,"Louisiana",1,45
"2919",2019,58,"Maine",1,8
"2920",2019,58,"Maryland",2,27
"2921",2019,58,"Massachusetts",2,34
"2922",2019,58,"Michigan",3,37
"2923",2019,58,"Minnesota",2,23
"2924",2019,58,"Mississippi",1,18
"2925",2019,58,"Missouri",2,28
"2926",2019,58,"Montana",1,7
"2927",2019,58,"Nebraska",1,13
"2928",2019,58,"Nevada",1,20
"2929",2019,58,"New Hampshire",1,9
"2930",2019,58,"New Jersey",3,30
"2931",2019,58,"New Mexico",1,14
"2932",2019,58,"New York",6,40
"2933",2019,58,"North Carolina",3,41
"2934",2019,58,"North Dakota",1,3
"2935",2019,58,"Ohio",3,47
"2936",2019,58,"Oklahoma",1,33
"2937",2019,58,"Oregon",1,39
"2938",2019,58,"Pennsylvania",4,36
"2939",2019,58,"Rhode Island",1,6
"2940",2019,58,"South Carolina",2,17
"2941",2019,58,"South Dakota",1,4
"2942",2019,58,"Tennessee",2,32
"2943",2019,58,"Texas",8,48
"2944",2019,58,"Utah",1,22
"2945",2019,58,"Vermont",1,1
"2946",2019,58,"Virginia",3,26
"2947",2019,58,"Washington",2,43
"2948",2019,58,"West Virginia",1,12
"2949",2019,58,"Wisconsin",2,25
"2950",2019,58,"Wyoming",1,0
"2951",2019,59,"Alabama",2,15
"2952",2019,59,"Alaska",1,2
"2953",2019,59,"Arizona",2,38
"2954",2019,59,"Arkansas",1,19
"2955",2019,59,"California",12,45
"2956",2019,59,"Colorado",2,24
"2957",2019,59,"Connecticut",1,29
"2958",2019,59,"Delaware",1,5
"2959",2019,59,"Florida",6,47
"2960",2019,59,"Georgia",3,42
"2961",2019,59,"Hawaii",1,10
"2962",2019,59,"Idaho",1,11
"2963",2019,59,"Illinois",4,35
"2964",2019,59,"Indiana",2,31
"2965",2019,59,"Iowa",1,21
"2966",2019,59,"Kansas",1,16
"2967",2019,59,"Kentucky",1,44
"2968",2019,59,"Louisiana",1,46
"2969",2019,59,"Maine",1,8
"2970",2019,59,"Maryland",2,27
"2971",2019,59,"Massachusetts",2,34
"2972",2019,59,"Michigan",3,37
"2973",2019,59,"Minnesota",2,23
"2974",2019,59,"Mississippi",1,18
"2975",2019,59,"Missouri",2,28
"2976",2019,59,"Montana",1,7
"2977",2019,59,"Nebraska",1,13
"2978",2019,59,"Nevada",1,20
"2979",2019,59,"New Hampshire",1,9
"2980",2019,59,"New Jersey",3,30
"2981",2019,59,"New Mexico",1,14
"2982",2019,59,"New York",6,40
"2983",2019,59,"North Carolina",3,41
"2984",2019,59,"North Dakota",1,3
"2985",2019,59,"Ohio",3,48
"2986",2019,59,"Oklahoma",1,33
"2987",2019,59,"Oregon",1,39
"2988",2019,59,"Pennsylvania",4,36
"2989",2019,59,"Rhode Island",1,6
"2990",2019,59,"South Carolina",2,17
"2991",2019,59,"South Dakota",1,4
"2992",2019,59,"Tennessee",2,32
"2993",2019,59,"Texas",9,49
"2994",2019,59,"Utah",1,22
"2995",2019,59,"Vermont",1,1
"2996",2019,59,"Virginia",3,26
"2997",2019,59,"Washington",2,43
"2998",2019,59,"West Virginia",1,12
"2999",2019,59,"Wisconsin",2,25
"3000",2019,59,"Wyoming",1,0
"3001",2019,60,"Alabama",2,15
"3002",2019,60,"Alaska",1,2
"3003",2019,60,"Arizona",2,38
"3004",2019,60,"Arkansas",1,19
"3005",2019,60,"California",12,46
"3006",2019,60,"Colorado",2,24
"3007",2019,60,"Connecticut",1,29
"3008",2019,60,"Delaware",1,5
"3009",2019,60,"Florida",6,48
"3010",2019,60,"Georgia",3,43
"3011",2019,60,"Hawaii",1,10
"3012",2019,60,"Idaho",1,11
"3013",2019,60,"Illinois",4,35
"3014",2019,60,"Indiana",2,31
"3015",2019,60,"Iowa",1,21
"3016",2019,60,"Kansas",1,16
"3017",2019,60,"Kentucky",1,45
"3018",2019,60,"Louisiana",1,47
"3019",2019,60,"Maine",1,8
"3020",2019,60,"Maryland",2,27
"3021",2019,60,"Massachusetts",2,34
"3022",2019,60,"Michigan",3,37
"3023",2019,60,"Minnesota",2,23
"3024",2019,60,"Mississippi",1,18
"3025",2019,60,"Missouri",2,28
"3026",2019,60,"Montana",1,7
"3027",2019,60,"Nebraska",1,13
"3028",2019,60,"Nevada",1,20
"3029",2019,60,"New Hampshire",1,9
"3030",2019,60,"New Jersey",3,30
"3031",2019,60,"New Mexico",1,14
"3032",2019,60,"New York",6,40
"3033",2019,60,"North Carolina",3,41
"3034",2019,60,"North Dakota",1,3
"3035",2019,60,"Ohio",4,49
"3036",2019,60,"Oklahoma",1,33
"3037",2019,60,"Oregon",1,39
"3038",2019,60,"Pennsylvania",4,36
"3039",2019,60,"Rhode Island",1,6
"3040",2019,60,"South Carolina",2,17
"3041",2019,60,"South Dakota",1,4
"3042",2019,60,"Tennessee",2,32
"3043",2019,60,"Texas",9,42
"3044",2019,60,"Utah",1,22
"3045",2019,60,"Vermont",1,1
"3046",2019,60,"Virginia",3,26
"3047",2019,60,"Washington",2,44
"3048",2019,60,"West Virginia",1,12
"3049",2019,60,"Wisconsin",2,25
"3050",2019,60,"Wyoming",1,0
"3051",2019,61,"Alabama",2,15
"3052",2019,61,"Alaska",1,2
"3053",2019,61,"Arizona",2,39
"3054",2019,61,"Arkansas",1,19
"3055",2019,61,"California",12,47
"3056",2019,61,"Colorado",2,24
"3057",2019,61,"Connecticut",1,29
"3058",2019,61,"Delaware",1,5
"3059",2019,61,"Florida",7,49
"3060",2019,61,"Georgia",3,44
"3061",2019,61,"Hawaii",1,10
"3062",2019,61,"Idaho",1,11
"3063",2019,61,"Illinois",4,36
"3064",2019,61,"Indiana",2,32
"3065",2019,61,"Iowa",1,21
"3066",2019,61,"Kansas",1,16
"3067",2019,61,"Kentucky",1,46
"3068",2019,61,"Louisiana",1,48
"3069",2019,61,"Maine",1,8
"3070",2019,61,"Maryland",2,27
"3071",2019,61,"Massachusetts",2,35
"3072",2019,61,"Michigan",3,38
"3073",2019,61,"Minnesota",2,23
"3074",2019,61,"Mississippi",1,18
"3075",2019,61,"Missouri",2,28
"3076",2019,61,"Montana",1,7
"3077",2019,61,"Nebraska",1,13
"3078",2019,61,"Nevada",1,20
"3079",2019,61,"New Hampshire",1,9
"3080",2019,61,"New Jersey",3,30
"3081",2019,61,"New Mexico",1,14
"3082",2019,61,"New York",6,41
"3083",2019,61,"North Carolina",3,42
"3084",2019,61,"North Dakota",1,3
"3085",2019,61,"Ohio",4,31
"3086",2019,61,"Oklahoma",1,34
"3087",2019,61,"Oregon",1,40
"3088",2019,61,"Pennsylvania",4,37
"3089",2019,61,"Rhode Island",1,6
"3090",2019,61,"South Carolina",2,17
"3091",2019,61,"South Dakota",1,4
"3092",2019,61,"Tennessee",2,33
"3093",2019,61,"Texas",9,43
"3094",2019,61,"Utah",1,22
"3095",2019,61,"Vermont",1,1
"3096",2019,61,"Virginia",3,26
"3097",2019,61,"Washington",2,45
"3098",2019,61,"West Virginia",1,12
"3099",2019,61,"Wisconsin",2,25
"3100",2019,61,"Wyoming",1,0
"3101",2019,62,"Alabama",2,15
"3102",2019,62,"Alaska",1,2
"3103",2019,62,"Arizona",2,40
"3104",2019,62,"Arkansas",1,19
"3105",2019,62,"California",12,48
"3106",2019,62,"Colorado",2,24
"3107",2019,62,"Connecticut",1,29
"3108",2019,62,"Delaware",1,5
"3109",2019,62,"Florida",7,38
"3110",2019,62,"Georgia",3,45
"3111",2019,62,"Hawaii",1,10
"3112",2019,62,"Idaho",1,11
"3113",2019,62,"Illinois",4,36
"3114",2019,62,"Indiana",2,32
"3115",2019,62,"Iowa",1,21
"3116",2019,62,"Kansas",1,16
"3117",2019,62,"Kentucky",1,47
"3118",2019,62,"Louisiana",2,49
"3119",2019,62,"Maine",1,8
"3120",2019,62,"Maryland",2,27
"3121",2019,62,"Massachusetts",2,35
"3122",2019,62,"Michigan",3,39
"3123",2019,62,"Minnesota",2,23
"3124",2019,62,"Mississippi",1,18
"3125",2019,62,"Missouri",2,28
"3126",2019,62,"Montana",1,7
"3127",2019,62,"Nebraska",1,13
"3128",2019,62,"Nevada",1,20
"3129",2019,62,"New Hampshire",1,9
"3130",2019,62,"New Jersey",3,30
"3131",2019,62,"New Mexico",1,14
"3132",2019,62,"New York",6,42
"3133",2019,62,"North Carolina",3,43
"3134",2019,62,"North Dakota",1,3
"3135",2019,62,"Ohio",4,31
"3136",2019,62,"Oklahoma",1,34
"3137",2019,62,"Oregon",1,41
"3138",2019,62,"Pennsylvania",4,37
"3139",2019,62,"Rhode Island",1,6
"3140",2019,62,"South Carolina",2,17
"3141",2019,62,"South Dakota",1,4
"3142",2019,62,"Tennessee",2,33
"3143",2019,62,"Texas",9,44
"3144",2019,62,"Utah",1,22
"3145",2019,62,"Vermont",1,1
"3146",2019,62,"Virginia",3,26
"3147",2019,62,"Washington",2,46
"3148",2019,62,"West Virginia",1,12
"3149",2019,62,"Wisconsin",2,25
"3150",2019,62,"Wyoming",1,0
"3151",2019,63,"Alabama",2,16
"3152",2019,63,"Alaska",1,2
"3153",2019,63,"Arizona",2,41
"3154",2019,63,"Arkansas",1,20
"3155",2019,63,"California",13,49
"3156",2019,63,"Colorado",2,25
"3157",2019,63,"Connecticut",1,30
"3158",2019,63,"Delaware",1,5
"3159",2019,63,"Florida",7,39
"3160",2019,63,"Georgia",3,46
"3161",2019,63,"Hawaii",1,10
"3162",2019,63,"Idaho",1,11
"3163",2019,63,"Illinois",4,37
"3164",2019,63,"Indiana",2,33
"3165",2019,63,"Iowa",1,22
"3166",2019,63,"Kansas",1,17
"3167",2019,63,"Kentucky",1,48
"3168",2019,63,"Louisiana",2,15
"3169",2019,63,"Maine",1,8
"3170",2019,63,"Maryland",2,28
"3171",2019,63,"Massachusetts",2,36
"3172",2019,63,"Michigan",3,40
"3173",2019,63,"Minnesota",2,24
"3174",2019,63,"Mississippi",1,19
"3175",2019,63,"Missouri",2,29
"3176",2019,63,"Montana",1,7
"3177",2019,63,"Nebraska",1,13
"3178",2019,63,"Nevada",1,21
