,Year,Round,State,Representatives,Standing
4704,2010,94,Arkansas,1,38
4705,2010,94,California,16,48
4706,2010,94,Colorado,2,37
4707,2010,94,Connecticut,2,15
4708,2010,94,Delaware,1,5
4709,2010,94,Florida,8,47
4710,2010,94,Georgia,4,44
4711,2010,94,Hawaii,1,10
4712,2010,94,Idaho,1,11
4713,2010,94,Illinois,6,35
4714,2010,94,Indiana,3,26
4715,2010,94,Iowa,1,42
4716,2010,94,Kansas,1,36
4717,2010,94,Kentucky,2,21
4718,2010,94,Louisiana,2,25
4719,2010,94,Maine,1,9
4720,2010,94,Maryland,3,19
4721,2010,94,Massachusetts,3,28
4722,2010,94,Michigan,4,46
4723,2010,94,Minnesota,2,43
4724,2010,94,Mississippi,1,39
4725,2010,94,Missouri,3,20
4726,2010,94,Montana,1,6
4727,2010,94,Nebraska,1,12
4728,2010,94,Nevada,1,29
4729,2010,94,New Hampshire,1,8
4730,2010,94,New Jersey,4,34
4731,2010,94,New Mexico,1,14
4732,2010,94,New York,9,49
4733,2010,94,North Carolina,4,41
4734,2010,94,North Dakota,1,2
4735,2010,94,Ohio,5,40
4736,2010,94,Oklahoma,2,16
4737,2010,94,Oregon,2,17
4738,2010,94,Pennsylvania,6,33
4739,2010,94,Rhode Island,1,7
4740,2010,94,South Carolina,2,27
4741,2010,94,South Dakota,1,4
4742,2010,94,Tennessee,3,23
4743,2010,94,Texas,11,45
4744,2010,94,Utah,1,32
4745,2010,94,Vermont,1,1
4746,2010,94,Virginia,4,22
4747,2010,94,Washington,3,30
4748,2010,94,West Virginia,1,13
4749,2010,94,Wisconsin,3,18
4750,2010,94,Wyoming,1,0
4751,2010,95,Alabama,2,31
4752,2010,95,Alaska,1,3
4753,2010,95,Arizona,3,24
4754,2010,95,Arkansas,1,39
4755,2010,95,California,17,49
4756,2010,95,Colorado,2,38
4757,2010,95,Connecticut,2,15
4758,2010,95,Delaware,1,5
4759,2010,95,Florida,8,48
4760,2010,95,Georgia,4,45
4761,2010,95,Hawaii,1,10
4762,2010,95,Idaho,1,11
4763,2010,95,Illinois,6,35
4764,2010,95,Indiana,3,26
4765,2010,95,Iowa,1,43
4766,2010,95,Kansas,1,36
4767,2010,95,Kentucky,2,21
4768,2010,95,Louisiana,2,25
4769,2010,95,Maine,1,9
4770,2010,95,Maryland,3,19
4771,2010,95,Massachusetts,3,28
4772,2010,95,Michigan,4,47
4773,2010,95,Minnesota,2,44
4774,2010,95,Mississippi,1,40
4775,2010,95,Missouri,3,20
4776,2010,95,Montana,1,6
4777,2010,95,Nebraska,1,12
4778,2010,95,Nevada,1,29
4779,2010,95,New Hampshire,1,8
4780,2010,95,New Jersey,4,34
4781,2010,95,New Mexico,1,14
4782,2010,95,New York,9,37
4783,2010,95,North Carolina,4,42
4784,2010,95,North Dakota,1,2
4785,2010,95,Ohio,5,41
4786,2010,95,Oklahoma,2,16
4787,2010,95,Oregon,2,17
4788,2010,95,Pennsylvania,6,33
4789,2010,95,Rhode Island,1,7
4790,2010,95,South Carolina,2,27
4791,2010,95,South Dakota,1,4
4792,2010,95,Tennessee,3,23
4793,2010,95,Texas,11,46
4794,2010,95,Utah,1,32
4795,2010,95,Vermont,1,1
4796,2010,95,Virginia,4,22
4797,2010,95,Washington,3,30
4798,2010,95,West Virginia,1,13
4799,2010,95,Wisconsin,3,18
4800,2010,95,Wyoming,1,0
4801,2010,96,Alabama,2,31
4802,2010,96,Alaska,1,3
4803,2010,96,Arizona,3,24
4804,2010,96,Arkansas,1,39
4805,2010,96,California,17,42
4806,2010,96,Colorado,2,38
4807,2010,96,Connecticut,2,15
4808,2010,96,Delaware,1,5
4809,2010,96,Florida,9,49
4810,2010,96,Georgia,4,46
4811,2010,96,Hawaii,1,10
4812,2010,96,Idaho,1,11
4813,2010,96,Illinois,6,35
4814,2010,96,Indiana,3,26
4815,2010,96,Iowa,1,44
4816,2010,96,Kansas,1,36
4817,2010,96,Kentucky,2,21
4818,2010,96,Louisiana,2,25
4819,2010,96,Maine,1,9
4820,2010,96,Maryland,3,19
4821,2010,96,Massachusetts,3,28
4822,2010,96,Michigan,4,48
4823,2010,96,Minnesota,2,45
4824,2010,96,Mississippi,1,40
4825,2010,96,Missouri,3,20
4826,2010,96,Montana,1,6
4827,2010,96,Nebraska,1,12
4828,2010,96,Nevada,1,29
4829,2010,96,New Hampshire,1,8
4830,2010,96,New Jersey,4,34
4831,2010,96,New Mexico,1,14
4832,2010,96,New York,9,37
4833,2010,96,North Carolina,4,43
4834,2010,96,North Dakota,1,2
4835,2010,96,Ohio,5,41
4836,2010,96,Oklahoma,2,16
4837,2010,96,Oregon,2,17
4838,2010,96,Pennsylvania,6,33
4839,2010,96,Rhode Island,1,7
4840,2010,96,South Carolina,2,27
4841,2010,96,South Dakota,1,4
4842,2010,96,Tennessee,3,23
4843,2010,96,Texas,11,47
4844,2010,96,Utah,1,32
4845,2010,96,Vermont,1,1
4846,2010,96,Virginia,4,22
4847,2010,96,Washington,3,30
4848,2010,96,West Virginia,1,13
4849,2010,96,Wisconsin,3,18
4850,2010,96,Wyoming,1,0
4851,2010,97,Alabama,2,31
4852,2010,97,Alaska,1,3
4853,2010,97,Arizona,3,24
4854,2010,97,Arkansas,1,40
4855,2010,97,California,17,43
4856,2010,97,Colorado,2,39
4857,2010,97,Connecticut,2,15
4858,2010,97,Delaware,1,5
4859,2010,97,Florida,9,36
4860,2010,97,Georgia,4,47
4861,2010,97,Hawaii,1,10
4862,2010,97,Idaho,1,11
4863,2010,97,Illinois,6,35
4864,2010,97,Indiana,3,26
4865,2010,97,Iowa,1,45
4866,2010,97,Kansas,1,37
4867,2010,97,Kentucky,2,21
4868,2010,97,Louisiana,2,25
4869,2010,97,Maine,1,9
4870,2010,97,Maryland,3,19
4871,2010,97,Massachusetts,3,28
4872,2010,97,Michigan,5,49
4873,2010,97,Minnesota,2,46
4874,2010,97,Mississippi,1,41
4875,2010,97,Missouri,3,20
4876,2010,97,Montana,1,6
4877,2010,97,Nebraska,1,12
4878,2010,97,Nevada,1,29
4879,2010,97,New Hampshire,1,8
4880,2010,97,New Jersey,4,34
4881,2010,97,New Mexico,1,14
4882,2010,97,New York,9,38
4883,2010,97,North Carolina,4,44
4884,2010,97,North Dakota,1,2
4885,2010,97,Ohio,5,42
4886,2010,97,Oklahoma,2,16
4887,2010,97,Oregon,2,17
4888,2010,97,Pennsylvania,6,33
4889,2010,97,Rhode Island,1,7
4890,2010,97,South Carolina,2,27
4891,2010,97,South Dakota,1,4
4892,2010,97,Tennessee,3,23
4893,2010,97,Texas,11,48
4894,2010,97,Utah,1,32
4895,2010,97,Vermont,1,1
4896,2010,97,Virginia,4,22
4897,2010,97,Washington,3,30
4898,2010,97,West Virginia,1,13
4899,2010,97,Wisconsin,3,18
4900,2010,97,Wyoming,1,0
4901,2010,98,Alabama,2,32
4902,2010,98,Alaska,1,3
4903,2010,98,Arizona,3,25
4904,2010,98,Arkansas,1,41
4905,2010,98,California,17,44
4906,2010,98,Colorado,2,40
4907,2010,98,Connecticut,2,15
4908,2010,98,Delaware,1,5
4909,2010,98,Florida,9,37
4910,2010,98,Georgia,4,48
4911,2010,98,Hawaii,1,10
4912,2010,98,Idaho,1,11
4913,2010,98,Illinois,6,36
4914,2010,98,Indiana,3,27
4915,2010,98,Iowa,1,46
4916,2010,98,Kansas,1,38
4917,2010,98,Kentucky,2,21
4918,2010,98,Louisiana,2,26
4919,2010,98,Maine,1,9
4920,2010,98,Maryland,3,19
4921,2010,98,Massachusetts,3,29
4922,2010,98,Michigan,5,23
4923,2010,98,Minnesota,2,47
4924,2010,98,Mississippi,1,42
4925,2010,98,Missouri,3,20
4926,2010,98,Montana,1,6
4927,2010,98,Nebraska,1,12
4928,2010,98,Nevada,1,30
4929,2010,98,New Hampshire,1,8
4930,2010,98,New Jersey,4,35
4931,2010,98,New Mexico,1,14
4932,2010,98,New York,9,39
4933,2010,98,North Carolina,4,45
4934,2010,98,North Dakota,1,2
4935,2010,98,Ohio,5,43
4936,2010,98,Oklahoma,2,16
4937,2010,98,Oregon,2,17
4938,2010,98,Pennsylvania,6,34
4939,2010,98,Rhode Island,1,7
4940,2010,98,South Carolina,2,28
4941,2010,98,South Dakota,1,4
4942,2010,98,Tennessee,3,24
4943,2010,98,Texas,12,49
4944,2010,98,Utah,1,33
4945,2010,98,Vermont,1,1
4946,2010,98,Virginia,4,22
4947,2010,98,Washington,3,31
4948,2010,98,West Virginia,1,13
4949,2010,98,Wisconsin,3,18
4950,2010,98,Wyoming,1,0
4951,2010,99,Alabama,2,32
4952,2010,99,Alaska,1,3
4953,2010,99,Arizona,3,25
4954,2010,99,Arkansas,1,42
4955,2010,99,California,17,45
4956,2010,99,Colorado,2,41
4957,2010,99,Connecticut,2,15
4958,2010,99,Delaware,1,5
4959,2010,99,Florida,9,37
4960,2010,99,Georgia,5,49
4961,2010,99,Hawaii,1,10
4962,2010,99,Idaho,1,11
4963,2010,99,Illinois,6,36
4964,2010,99,Indiana,3,27
4965,2010,99,Iowa,1,47
4966,2010,99,Kansas,1,39
4967,2010,99,Kentucky,2,21
4968,2010,99,Louisiana,2,26
4969,2010,99,Maine,1,9
4970,2010,99,Maryland,3,19
4971,2010,99,Massachusetts,3,29
4972,2010,99,Michigan,5,23
4973,2010,99,Minnesota,2,48
4974,2010,99,Mississippi,1,43
4975,2010,99,Missouri,3,20
4976,2010,99,Montana,1,6
4977,2010,99,Nebraska,1,12
4978,2010,99,Nevada,1,30
4979,2010,99,New Hampshire,1,8
4980,2010,99,New Jersey,4,35
4981,2010,99,New Mexico,1,14
4982,2010,99,New York,9,40
4983,2010,99,North Carolina,4,46
4984,2010,99,North Dakota,1,2
4985,2010,99,Ohio,5,44
4986,2010,99,Oklahoma,2,16
4987,2010,99,Oregon,2,17
4988,2010,99,Pennsylvania,6,34
4989,2010,99,Rhode Island,1,7
4990,2010,99,South Carolina,2,28
4991,2010,99,South Dakota,1,4
4992,2010,99,Tennessee,3,24
4993,2010,99,Texas,12,38
4994,2010,99,Utah,1,33
4995,2010,99,Vermont,1,1
4996,2010,99,Virginia,4,22
4997,2010,99,Washington,3,31
4998,2010,99,West Virginia,1,13
4999,2010,99,Wisconsin,3,18
5000,2010,99,Wyoming,1,0
5001,2010,100,Alabama,2,33
5002,2010,100,Alaska,1,3
5003,2010,100,Arizona,3,26
5004,2010,100,Arkansas,1,43
5005,2010,100,California,17,46
5006,2010,100,Colorado,2,42
5007,2010,100,Connecticut,2,15
5008,2010,100,Delaware,1,5
5009,2010,100,Florida,9,38
5010,2010,100,Georgia,5,21
5011,2010,100,Hawaii,1,10
5012,2010,100,Idaho,1,11
5013,2010,100,Illinois,6,37
5014,2010,100,Indiana,3,28
5015,2010,100,Iowa,1,48
5016,2010,100,Kansas,1,40
5017,2010,100,Kentucky,2,22
5018,2010,100,Louisiana,2,27
5019,2010,100,Maine,1,9
5020,2010,100,Maryland,3,19
5021,2010,100,Massachusetts,3,30
5022,2010,100,Michigan,5,24
5023,2010,100,Minnesota,3,49
5024,2010,100,Mississippi,1,44
5025,2010,100,Missouri,3,20
5026,2010,100,Montana,1,6
5027,2010,100,Nebraska,1,12
5028,2010,100,Nevada,1,31
5029,2010,100,New Hampshire,1,8
5030,2010,100,New Jersey,4,36
5031,2010,100,New Mexico,1,14
5032,2010,100,New York,9,41
5033,2010,100,North Carolina,4,47
5034,2010,100,North Dakota,1,2
5035,2010,100,Ohio,5,45
5036,2010,100,Oklahoma,2,16
5037,2010,100,Oregon,2,17
5038,2010,100,Pennsylvania,6,35
5039,2010,100,Rhode Island,1,7
5040,2010,100,South Carolina,2,29
5041,2010,100,South Dakota,1,4
5042,2010,100,Tennessee,3,25
5043,2010,100,Texas,12,39
5044,2010,100,Utah,1,34
5045,2010,100,Vermont,1,1
5046,2010,100,Virginia,4,23
5047,2010,100,Washington,3,32
5048,2010,100,West Virginia,1,13
5049,2010,100,Wisconsin,3,18
5050,2010,100,Wyoming,1,0
5051,2010,101,Alabama,2,34
5052,2010,101,Alaska,1,3
5053,2010,101,Arizona,3,27
5054,2010,101,Arkansas,1,44
5055,2010,101,California,17,47
5056,2010,101,Colorado,2,43
5057,2010,101,Connecticut,2,15
5058,2010,101,Delaware,1,5
5059,2010,101,Florida,9,39
5060,2010,101,Georgia,5,22
5061,2010,101,Hawaii,1,10
5062,2010,101,Idaho,1,11
5063,2010,101,Illinois,6,38
5064,2010,101,Indiana,3,29
5065,2010,101,Iowa,2,49
5066,2010,101,Kansas,1,41
5067,2010,101,Kentucky,2,23
5068,2010,101,Louisiana,2,28
5069,2010,101,Maine,1,9
5070,2010,101,Maryland,3,20
5071,2010,101,Massachusetts,3,31
5072,2010,101,Michigan,5,25
5073,2010,101,Minnesota,3,16
5074,2010,101,Mississippi,1,45
5075,2010,101,Missouri,3,21
5076,2010,101,Montana,1,6
5077,2010,101,Nebraska,1,12
5078,2010,101,Nevada,1,32
5079,2010,101,New Hampshire,1,8
5080,2010,101,New Jersey,4,37
5081,2010,101,New Mexico,1,14
5082,2010,101,New York,9,42
5083,2010,101,North Carolina,4,48
5084,2010,101,North Dakota,1,2
5085,2010,101,Ohio,5,46
5086,2010,101,Oklahoma,2,17
5087,2010,101,Oregon,2,18
5088,2010,101,Pennsylvania,6,36
5089,2010,101,Rhode Island,1,7
5090,2010,101,South Carolina,2,30
5091,2010,101,South Dakota,1,4
5092,2010,101,Tennessee,3,26
5093,2010,101,Texas,12,40
5094,2010,101,Utah,1,35
5095,2010,101,Vermont,1,1
5096,2010,101,Virginia,4,24
5097,2010,101,Washington,3,33
5098,2010,101,West Virginia,1,13
5099,2010,101,Wisconsin,3,19
5100,2010,101,Wyoming,1,0
5101,2010,102,Alabama,2,35
5102,2010,102,Alaska,1,3
5103,2010,102,Arizona,3,28
5104,2010,102,Arkansas,1,45
5105,2010,102,California,17,48
5106,2010,102,Colorado,2,44
5107,2010,102,Connecticut,2,16
5108,2010,102,Delaware,1,5
5109,2010,102,Florida,9,40
5110,2010,102,Georgia,5,23
5111,2010,102,Hawaii,1,10
5112,2010,102,Idaho,1,11
5113,2010,102,Illinois,6,39
5114,2010,102,Indiana,3,30
5115,2010,102,Iowa,2,12
5116,2010,102,Kansas,1,42
5117,2010,102,Kentucky,2,24
5118,2010,102,Louisiana,2,29
5119,2010,102,Maine,1,9
5120,2010,102,Maryland,3,21
5121,2010,102,Massachusetts,3,32
5122,2010,102,Michigan,5,26
5123,2010,102,Minnesota,3,17
5124,2010,102,Mississippi,1,46
5125,2010,102,Missouri,3,22
5126,2010,102,Montana,1,6
5127,2010,102,Nebraska,1,13
5128,2010,102,Nevada,1,33
5129,2010,102,New Hampshire,1,8
5130,2010,102,New Jersey,4,38
5131,2010,102,New Mexico,1,15
5132,2010,102,New York,9,43
5133,2010,102,North Carolina,5,49
5134,2010,102,North Dakota,1,2
5135,2010,102,Ohio,5,47
5136,2010,102,Oklahoma,2,18
5137,2010,102,Oregon,2,19
5138,2010,102,Pennsylvania,6,37
5139,2010,102,Rhode Island,1,7
5140,2010,102,South Carolina,2,31
5141,2010,102,South Dakota,1,4
5142,2010,102,Tennessee,3,27
5143,2010,102,Texas,12,41
5144,2010,102,Utah,1,36
5145,2010,102,Vermont,1,1
5146,2010,102,Virginia,4,25
5147,2010,102,Washington,3,34
5148,2010,102,West Virginia,1,14
5149,2010,102,Wisconsin,3,20
5150,2010,102,Wyoming,1,0
5151,2010,103,Alabama,2,36
5152,2010,103,Alaska,1,3
5153,2010,103,Arizona,3,29
5154,2010,103,Arkansas,1,46
5155,2010,103,California,18,49
5156,2010,103,Colorado,2,45
5157,2010,103,Connecticut,2,16
5158,2010,103,Delaware,1,5
5159,2010,103,Florida,9,41
5160,2010,103,Georgia,5,24
5161,2010,103,Hawaii,1,10
5162,2010,103,Idaho,1,11
5163,2010,103,Illinois,6,40
5164,2010,103,Indiana,3,31
5165,2010,103,Iowa,2,12
5166,2010,103,Kansas,1,43
5167,2010,103,Kentucky,2,25
5168,2010,103,Louisiana,2,30
5169,2010,103,Maine,1,9
5170,2010,103,Maryland,3,21
5171,2010,103,Massachusetts,3,33
5172,2010,103,Michigan,5,27
5173,2010,103,Minnesota,3,17
5174,2010,103,Mississippi,1,47
5175,2010,103,Missouri,3,22
5176,2010,103,Montana,1,6
5177,2010,103,Nebraska,1,13
5178,2010,103,Nevada,1,34
5179,2010,103,New Hampshire,1,8
5180,2010,103,New Jersey,4,39
5181,2010,103,New Mexico,1,15
5182,2010,103,New York,9,44
5183,2010,103,North Carolina,5,23
5184,2010,103,North Dakota,1,2
5185,2010,103,Ohio,5,48
5186,2010,103,Oklahoma,2,18
5187,2010,103,Oregon,2,19
5188,2010,103,Pennsylvania,6,38
5189,2010,103,Rhode Island,1,7
5190,2010,103,South Carolina,2,32
5191,2010,103,South Dakota,1,4
5192,2010,103,Tennessee,3,28
5193,2010,103,Texas,12,42
5194,2010,103,Utah,1,37
5195,2010,103,Vermont,1,1
5196,2010,103,Virginia,4,26
5197,2010,103,Washington,3,35
5198,2010,103,West Virginia,1,14
5199,2010,103,Wisconsin,3,20
5200,2010,103,Wyoming,1,0
5201,2010,104,Alabama,2,36
5202,2010,104,Alaska,1,3
5203,2010,104,Arizona,3,29
5204,2010,104,Arkansas,1,47
5205,2010,104,California,18,43
5206,2010,104,Colorado,2,46
5207,2010,104,Connecticut,2,16
5208,2010,104,Delaware,1,5
5209,2010,104,Florida,9,41
5210,2010,104,Georgia,5,24
5211,2010,104,Hawaii,1,10
5212,2010,104,Idaho,1,11
5213,2010,104,Illinois,6,40
5214,2010,104,Indiana,3,31
5215,2010,104,Iowa,2,12
5216,2010,104,Kansas,1,44
5217,2010,104,Kentucky,2,25
5218,2010,104,Louisiana,2,30
5219,2010,104,Maine,1,9
5220,2010,104,Maryland,3,21
5221,2010,104,Massachusetts,3,33
5222,2010,104,Michigan,5,27
5223,2010,104,Minnesota,3,17
5224,2010,104,Mississippi,1,48
5225,2010,104,Missouri,3,22
5226,2010,104,Montana,1,6
5227,2010,104,Nebraska,1,13
5228,2010,104,Nevada,1,34
5229,2010,104,New Hampshire,1,8
5230,2010,104,New Jersey,4,39
5231,2010,104,New Mexico,1,15
5232,2010,104,New York,9,45
5233,2010,104,North Carolina,5,23
5234,2010,104,North Dakota,1,2
5235,2010,104,Ohio,6,49
5236,2010,104,Oklahoma,2,18
5237,2010,104,Oregon,2,19
5238,2010,104,Pennsylvania,6,38
5239,2010,104,Rhode Island,1,7
5240,2010,104,South Carolina,2,32
5241,2010,104,South Dakota,1,4
5242,2010,104,Tennessee,3,28
5243,2010,104,Texas,12,42
5244,2010,104,Utah,1,37
5245,2010,104,Vermont,1,1
5246,2010,104,Virginia,4,26
5247,2010,104,Washington,3,35
5248,2010,104,West Virginia,1,14
5249,2010,104,Wisconsin,3,20
5250,2010,104,Wyoming,1,0
5251,2010,105,Alabama,2,37
5252,2010,105,Alaska,1,3
5253,2010,105,Arizona,3,30
5254,2010,105,Arkansas,1,48
5255,2010,105,California,18,44
5256,2010,105,Colorado,2,47
5257,2010,105,Connecticut,2,16
5258,2010,105,Delaware,1,5
5259,2010,105,Florida,9,42
5260,2010,105,Georgia,5,24
5261,2010,105,Hawaii,1,10
5262,2010,105,Idaho,1,11
5263,2010,105,Illinois,6,41
5264,2010,105,Indiana,3,32
5265,2010,105,Iowa,2,12
5266,2010,105,Kansas,1,45
5267,2010,105,Kentucky,2,25
5268,2010,105,Louisiana,2,31
5269,2010,105,Maine,1,9
5270,2010,105,Maryland,3,21
5271,2010,105,Massachusetts,3,34
5272,2010,105,Michigan,5,28
5273,2010,105,Minnesota,3,17
5274,2010,105,Mississippi,2,49
5275,2010,105,Missouri,3,22
5276,2010,105,Montana,1,6
5277,2010,105,Nebraska,1,13
5278,2010,105,Nevada,1,35
5279,2010,105,New Hampshire,1,8
5280,2010,105,New Jersey,4,40
5281,2010,105,New Mexico,1,15
5282,2010,105,New York,9,46
5283,2010,105,North Carolina,5,23
5284,2010,105,North Dakota,1,2
5285,2010,105,Ohio,6,26
5286,2010,105,Oklahoma,2,18
5287,2010,105,Oregon,2,19
5288,2010,105,Pennsylvania,6,39
5289,2010,105,Rhode Island,1,7
5290,2010,105,South Carolina,2,33
5291,2010,105,South Dakota,1,4
5292,2010,105,Tennessee,3,29
5293,2010,105,Texas,12,43
5294,2010,105,Utah,1,38
5295,2010,105,Vermont,1,1
5296,2010,105,Virginia,4,27
5297,2010,105,Washington,3,36
5298,2010,105,West Virginia,1,14
5299,2010,105,Wisconsin,3,20
5300,2010,105,Wyoming,1,0
5301,2010,106,Alabama,2,38
5302,2010,106,Alaska,1,3
5303,2010,106,Arizona,3,31
5304,2010,106,Arkansas,2,49
5305,2010,106,California,18,45
5306,2010,106,Colorado,2,48
5307,2010,106,Connecticut,2,17
5308,2010,106,Delaware,1,5
5309,2010,106,Florida,9,43
5310,2010,106,Georgia,5,25
5311,2010,106,Hawaii,1,10
5312,2010,106,Idaho,1,11
5313,2010,106,Illinois,6,42
5314,2010,106,Indiana,3,33
5315,2010,106,Iowa,2,13
5316,2010,106,Kansas,1,46
5317,2010,106,Kentucky,2,26
5318,2010,106,Louisiana,2,32
5319,2010,106,Maine,1,9
5320,2010,106,Maryland,3,22
5321,2010,106,Massachusetts,3,35
5322,2010,106,Michigan,5,29
5323,2010,106,Minnesota,3,18
5324,2010,106,Mississippi,2,12
5325,2010,106,Missouri,3,23
5326,2010,106,Montana,1,6
5327,2010,106,Nebraska,1,14
5328,2010,106,Nevada,1,36
5329,2010,106,New Hampshire,1,8
5330,2010,106,New Jersey,4,41
5331,2010,106,New Mexico,1,16
5332,2010,106,New York,9,47
5333,2010,106,North Carolina,5,24
5334,2010,106,North Dakota,1,2
5335,2010,106,Ohio,6,27
5336,2010,106,Oklahoma,2,19
5337,2010,106,Oregon,2,20
5338,2010,106,Pennsylvania,6,40
5339,2010,106,Rhode Island,1,7
5340,2010,106,South Carolina,2,34
5341,2010,106,South Dakota,1,4
5342,2010,106,Tennessee,3,30
5343,2010,106,Texas,12,44
5344,2010,106,Utah,1,39
5345,2010,106,Vermont,1,1
5346,2010,106,Virginia,4,28
5347,2010,106,Washington,3,37
5348,2010,106,West Virginia,1,15
5349,2010,106,Wisconsin,3,21
5350,2010,106,Wyoming,1,0
5351,2010,107,Alabama,2,39
5352,2010,107,Alaska,1,3
5353,2010,107,Arizona,3,32
5354,2010,107,Arkansas,2,12
5355,2010,107,California,18,46
5356,2010,107,Colorado,3,49
5357,2010,107,Connecticut,2,18
5358,2010,107,Delaware,1,5
5359,2010,107,Florida,9,44
5360,2010,107,Georgia,5,26
5361,2010,107,Hawaii,1,10
5362,2010,107,Idaho,1,11
5363,2010,107,Illinois,6,43
5364,2010,107,Indiana,3,34
5365,2010,107,Iowa,2,14
5366,2010,107,Kansas,1,47
5367,2010,107,Kentucky,2,27
5368,2010,107,Louisiana,2,33
5369,2010,107,Maine,1,9
5370,2010,107,Maryland,3,23
5371,2010,107,Massachusetts,3,36
5372,2010,107,Michigan,5,30
5373,2010,107,Minnesota,3,19
5374,2010,107,Mississippi,2,13
5375,2010,107,Missouri,3,24
5376,2010,107,Montana,1,6
5377,2010,107,Nebraska,1,15
5378,2010,107,Nevada,1,37
5379,2010,107,New Hampshire,1,8
5380,2010,107,New Jersey,4,42
5381,2010,107,New Mexico,1,17
5382,2010,107,New York,9,48
5383,2010,107,North Carolina,5,25
5384,2010,107,North Dakota,1,2
5385,2010,107,Ohio,6,28
5386,2010,107,Oklahoma,2,20
5387,2010,107,Oregon,2,21
5388,2010,107,Pennsylvania,6,41
5389,2010,107,Rhode Island,1,7
5390,2010,107,South Carolina,2,35
5391,2010,107,South Dakota,1,4
5392,2010,107,Tennessee,3,31
5393,2010,107,Texas,12,45
5394,2010,107,Utah,1,40
5395,2010,107,Vermont,1,1
5396,2010,107,Virginia,4,29
5397,2010,107,Washington,3,38
5398,2010,107,West Virginia,1,16
5399,2010,107,Wisconsin,3,22
5400,2010,107,Wyoming,1,0
5401,2010,108,Alabama,2,40
5402,2010,108,Alaska,1,3
5403,2010,108,Arizona,3,33
5404,2010,108,Arkansas,2,12
5405,2010,108,California,18,47
5406,2010,108,Colorado,3,17
5407,2010,108,Connecticut,2,19
5408,2010,108,Delaware,1,5
5409,2010,108,Florida,9,45
5410,2010,108,Georgia,5,27
5411,2010,108,Hawaii,1,10
5412,2010,108,Idaho,1,11
5413,2010,108,Illinois,6,44
5414,2010,108,Indiana,3,35
5415,2010,108,Iowa,2,14
5416,2010,108,Kansas,1,48
5417,2010,108,Kentucky,2,28
5418,2010,108,Louisiana,2,34
5419,2010,108,Maine,1,9
5420,2010,108,Maryland,3,24
5421,2010,108,Massachusetts,3,37
5422,2010,108,Michigan,5,31
5423,2010,108,Minnesota,3,20
5424,2010,108,Mississippi,2,13
5425,2010,108,Missouri,3,25
5426,2010,108,Montana,1,6
5427,2010,108,Nebraska,1,15
5428,2010,108,Nevada,1,38
5429,2010,108,New Hampshire,1,8
5430,2010,108,New Jersey,4,43
5431,2010,108,New Mexico,1,18
5432,2010,108,New York,10,49
5433,2010,108,North Carolina,5,26
5434,2010,108,North Dakota,1,2
5435,2010,108,Ohio,6,29
5436,2010,108,Oklahoma,2,21
5437,2010,108,Oregon,2,22
5438,2010,108,Pennsylvania,6,42
5439,2010,108,Rhode Island,1,7
5440,2010,108,South Carolina,2,36
5441,2010,108,South Dakota,1,4
5442,2010,108,Tennessee,3,32
5443,2010,108,Texas,12,46
5444,2010,108,Utah,1,41
5445,2010,108,Vermont,1,1
5446,2010,108,Virginia,4,30
5447,2010,108,Washington,3,39
5448,2010,108,West Virginia,1,16
5449,2010,108,Wisconsin,3,23
5450,2010,108,Wyoming,1,0
5451,2010,109,Alabama,2,41
5452,2010,109,Alaska,1,3
5453,2010,109,Arizona,3,33
5454,2010,109,Arkansas,2,12
5455,2010,109,California,18,48
5456,2010,109,Colorado,3,17
5457,2010,109,Connecticut,2,19
5458,2010,109,Delaware,1,5
5459,2010,109,Florida,9,46
5460,2010,109,Georgia,5,27
5461,2010,109,Hawaii,1,10
5462,2010,109,Idaho,1,11
5463,2010,109,Illinois,6,45
5464,2010,109,Indiana,3,36
5465,2010,109,Iowa,2,14
5466,2010,109,Kansas,2,49
5467,2010,109,Kentucky,2,28
5468,2010,109,Louisiana,2,35
5469,2010,109,Maine,1,9
5470,2010,109,Maryland,3,24
5471,2010,109,Massachusetts,3,38
5472,2010,109,Michigan,5,31
5473,2010,109,Minnesota,3,20
5474,2010,109,Mississippi,2,13
5475,2010,109,Missouri,3,25
5476,2010,109,Montana,1,6
5477,2010,109,Nebraska,1,15
5478,2010,109,Nevada,1,39
5479,2010,109,New Hampshire,1,8
5480,2010,109,New Jersey,4,44
5481,2010,109,New Mexico,1,18
5482,2010,109,New York,10,34
5483,2010,109,North Carolina,5,26
5484,2010,109,North Dakota,1,2
5485,2010,109,Ohio,6,29
5486,2010,109,Oklahoma,2,21
5487,2010,109,Oregon,2,22
5488,2010,109,Pennsylvania,6,43
5489,2010,109,Rhode Island,1,7
5490,2010,109,South Carolina,2,37
5491,2010,109,South Dakota,1,4
5492,2010,109,Tennessee,3,32
5493,2010,109,Texas,12,47
5494,2010,109,Utah,1,42
5495,2010,109,Vermont,1,1
5496,2010,109,Virginia,4,30
5497,2010,109,Washington,3,40
5498,2010,109,West Virginia,1,16
5499,2010,109,Wisconsin,3,23
5500,2010,109,Wyoming,1,0
5501,2010,110,Alabama,2,42
5502,2010,110,Alaska,1,3
5503,2010,110,Arizona,3,34
5504,2010,110,Arkansas,2,13
5505,2010,110,California,19,49
5506,2010,110,Colorado,3,18
5507,2010,110,Connecticut,2,20
